status,size,method,path,user_agent,hour_of_day
404,339,0,1,64,17
404,337,0,1,66,17
404,333,0,1,64,17
404,328,0,0,64,17
404,336,0,1,64,17
404,336,0,1,49,17
200,2575,0,0,132,17
404,319,0,1,58,17
404,336,0,1,54,17
304,0,0,0,40,17
404,336,0,1,64,17
404,336,0,1,64,17
404,339,0,1,66,17
304,0,0,0,40,17
304,0,0,1,40,17
304,0,0,1,40,17
304,0,0,0,64,17
404,339,0,0,54,17
200,0,1,1,110,17
404,346,0,1,64,17
404,318,0,1,79,17
404,333,0,1,49,17
404,339,0,1,47,17
404,334,0,0,40,17
304,0,0,1,58,17
404,336,0,1,64,17
304,0,0,0,64,17
404,336,0,1,66,17
404,331,0,0,64,17
404,337,0,1,64,17
200,0,1,1,110,17
404,336,0,1,66,17
304,0,0,0,40,17
404,331,0,0,64,17
404,333,0,1,64,17
404,340,0,1,64,17
304,0,0,1,64,17
404,341,0,1,66,17
304,0,0,1,58,17
304,0,0,0,64,17
404,336,0,1,54,17
404,336,0,1,64,17
404,336,0,1,47,17
404,318,0,0,66,17
200,490,0,0,66,17
304,0,0,0,66,17
404,337,0,1,64,17
404,338,0,0,54,17
404,340,0,1,110,17
404,339,0,1,40,17
404,346,0,0,66,17
404,338,0,1,66,17
404,340,0,0,64,17
404,337,0,0,66,17
304,0,0,1,58,17
404,337,0,1,64,17
404,333,0,1,64,17
404,319,0,1,58,17
404,339,0,0,66,17
200,1074411,0,2,22,17
200,0,1,1,110,18
404,339,0,1,64,18
404,336,0,0,66,18
404,331,0,0,64,18
404,337,0,1,64,18
404,318,0,0,66,18
304,0,0,1,64,18
404,339,0,1,66,18
404,334,0,0,40,18
404,336,0,1,47,18
404,338,0,0,66,18
404,338,0,0,66,18
404,337,0,0,64,18
404,340,0,0,66,18
404,336,0,1,66,18
404,333,0,1,54,18
404,336,0,0,66,18
304,0,0,1,58,18
304,0,0,0,66,18
404,341,0,1,64,18
404,331,0,0,64,18
304,0,0,1,58,18
404,335,0,1,110,18
304,0,0,1,40,18
404,336,0,1,66,18
304,0,0,0,66,18
404,339,0,1,40,18
404,340,0,0,54,18
404,337,0,0,54,18
404,319,0,1,52,18
404,339,0,0,64,18
200,2592,0,0,132,18
404,333,0,0,66,18
404,336,0,1,47,18
404,328,0,0,64,18
404,333,0,1,64,18
404,328,0,0,64,18
304,0,0,0,40,18
404,325,0,1,58,18
404,336,0,1,66,18
304,0,0,0,66,18
404,339,0,1,110,18
404,336,0,0,64,18
304,0,0,1,58,18
404,339,0,1,64,18
404,336,0,1,64,18
404,318,0,0,66,18
404,336,0,1,64,18
200,2592,0,0,132,18
304,0,0,1,52,18
404,328,0,0,64,18
404,331,0,0,64,18
200,2575,0,0,132,18
404,333,0,1,66,18
404,319,0,1,52,18
304,0,0,0,66,18
404,319,0,1,52,18
404,333,0,1,66,18
200,0,1,1,110,18
404,341,0,0,64,18
404,338,0,1,58,18
304,0,0,0,66,18
404,319,0,1,52,18
404,333,0,1,47,18
404,338,0,0,54,18
404,336,0,1,64,18
304,0,0,1,58,18
304,0,0,1,64,18
304,0,0,1,52,18
404,328,0,0,64,18
404,337,0,0,66,18
200,1768,0,1,11,18
304,0,0,1,40,18
404,338,0,0,64,18
404,334,0,1,110,18
200,2508,0,1,79,18
304,0,0,1,52,18
304,0,0,1,52,18
404,337,0,1,58,18
404,333,0,1,64,18
304,0,0,0,66,18
304,0,0,1,52,18
404,336,0,0,66,18
404,336,0,1,64,18
404,333,0,1,47,18
404,319,0,1,58,18
404,337,0,1,64,18
404,338,0,1,64,18
404,339,0,0,64,18
304,0,0,1,58,18
304,0,0,1,52,18
404,331,0,0,64,18
404,333,0,1,64,18
304,0,0,1,58,18
404,339,0,0,54,18
404,337,0,0,54,18
404,346,0,0,66,18
404,339,0,1,58,18
404,336,0,0,64,18
404,327,0,1,110,18
404,338,0,0,66,18
304,0,0,1,52,18
304,0,0,1,52,18
304,0,0,1,52,18
304,0,0,1,52,18
404,319,0,1,58,18
404,337,0,1,64,18
304,0,0,1,58,18
404,325,0,1,58,18
404,336,0,0,64,18
404,345,0,0,66,18
404,336,0,0,64,18
404,326,0,1,110,18
404,336,0,0,66,18
404,337,0,1,58,18
304,0,0,1,58,18
304,0,0,1,58,18
404,338,0,1,64,18
404,338,0,1,64,18
404,328,0,0,64,18
404,325,0,1,52,18
404,337,0,0,66,18
304,0,0,1,52,18
404,333,0,0,64,19
304,0,0,1,52,19
304,0,0,1,52,19
404,338,0,1,58,19
404,333,0,0,66,19
304,0,0,1,58,19
404,336,0,0,54,19
404,326,0,1,110,19
404,319,0,1,58,19
304,0,0,1,58,19
404,334,0,1,58,19
404,339,0,0,66,19
404,334,0,1,64,19
404,336,0,1,64,19
304,0,0,1,58,19
404,338,0,1,52,19
304,0,0,1,58,19
404,325,0,1,110,19
404,325,0,1,58,19
404,328,0,0,64,19
304,0,0,1,52,19
404,337,0,1,58,19
304,0,0,1,52,19
304,0,0,1,52,19
404,338,0,0,66,19
404,334,0,1,64,19
404,319,0,1,58,19
304,0,0,1,58,19
404,340,0,1,64,19
304,0,0,1,58,19
200,0,1,1,110,19
404,338,0,1,64,19
404,319,0,1,58,19
404,338,0,1,64,19
404,339,0,0,54,19
404,337,0,1,52,19
404,340,0,0,54,19
200,951,0,1,132,19
404,325,0,1,58,19
404,339,0,1,58,19
404,338,0,1,58,19
304,0,0,1,58,19
200,0,1,1,110,19
404,325,0,1,52,19
304,0,0,1,58,19
404,325,0,1,52,19
404,325,0,1,52,19
404,336,0,0,66,19
404,336,0,1,64,19
200,2592,0,0,132,19
304,0,0,1,58,19
200,951,0,1,132,19
404,339,0,1,52,19
404,338,0,1,58,19
404,337,0,1,58,19
304,0,0,1,58,19
404,337,0,1,58,19
404,338,0,0,66,19
304,0,0,1,58,19
404,339,0,1,110,19
404,338,0,1,52,19
404,338,0,1,52,19
404,336,0,1,64,19
304,0,0,1,58,19
404,325,0,1,58,19
304,0,0,1,58,19
200,0,1,1,110,19
404,341,0,0,54,19
404,337,0,1,58,19
404,339,0,1,58,19
404,333,0,1,64,19
404,337,0,0,66,19
404,340,0,1,64,19
404,338,0,1,52,19
404,334,0,1,58,19
404,337,0,1,52,19
304,0,0,1,58,19
404,337,0,1,52,19
404,338,0,0,66,19
404,337,0,1,52,19
304,0,0,1,58,19
404,337,0,1,58,19
404,338,0,1,58,19
404,339,0,1,58,19
404,334,0,1,110,19
404,337,0,1,52,19
404,334,0,1,52,19
304,0,0,0,54,19
404,319,0,1,58,19
404,338,0,0,54,19
304,0,0,1,64,19
404,340,0,0,66,19
404,325,0,1,58,19
404,337,0,1,58,19
404,334,0,1,58,19
304,0,0,1,58,19
404,337,0,1,58,19
404,339,0,1,52,19
404,339,0,1,52,19
404,338,0,1,110,19
404,336,0,1,64,19
304,0,0,1,58,19
404,339,0,1,52,19
404,339,0,0,66,19
404,338,0,1,58,19
404,334,0,1,58,19
304,0,0,0,49,19
404,319,0,1,58,19
404,339,0,1,58,19
200,0,1,1,110,19
404,337,0,1,52,19
404,337,0,1,52,19
304,0,0,1,58,19
404,325,0,1,58,19
404,319,0,1,52,19
404,319,0,1,58,19
304,0,0,0,49,19
304,0,0,0,54,19
404,336,0,0,66,19
404,337,0,1,52,19
404,337,0,1,58,19
304,0,0,1,58,19
304,0,0,0,49,19
404,337,0,1,58,20
304,0,0,1,58,20
404,333,0,1,64,20
404,333,0,1,110,20
404,334,0,1,52,20
304,0,0,0,49,20
404,334,0,1,52,20
304,0,0,0,66,20
304,0,0,1,58,20
404,338,0,1,58,20
404,319,0,0,49,20
304,0,0,1,52,20
304,0,0,1,58,20
304,0,0,1,64,20
404,319,0,1,58,20
404,339,0,1,58,20
404,319,0,1,58,20
304,0,0,1,58,20
404,334,0,1,52,20
404,334,0,1,58,20
404,335,0,0,49,20
200,45137430,0,0,64,20
304,0,0,0,66,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
404,332,0,0,49,20
304,0,0,1,58,20
404,337,0,1,58,20
404,336,0,0,54,20
404,339,0,0,54,20
404,337,0,1,58,20
304,0,0,1,52,20
404,319,0,1,58,20
404,325,0,1,58,20
404,334,0,0,49,20
404,333,0,0,66,20
404,319,0,1,52,20
404,322,0,0,110,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
404,334,0,1,58,20
304,0,0,1,58,20
404,331,0,0,49,20
404,338,0,1,58,20
404,339,0,1,58,20
304,0,0,0,54,20
304,0,0,1,52,20
404,336,0,0,49,20
304,0,0,1,58,20
404,333,0,1,64,20
304,0,0,1,52,20
404,325,0,1,58,20
404,321,0,0,110,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
404,319,0,1,58,20
404,333,0,0,49,20
404,337,0,1,58,20
404,336,0,0,54,20
304,0,0,1,58,20
304,0,0,1,58,20
404,338,0,1,58,20
304,0,0,1,52,20
304,0,0,0,54,20
404,321,0,0,110,20
404,337,0,1,58,20
404,334,0,0,49,20
304,0,0,1,58,20
404,319,0,1,58,20
304,0,0,1,52,20
404,319,0,1,58,20
304,0,0,1,58,20
404,339,0,1,58,20
404,331,0,0,49,20
404,325,0,1,58,20
404,325,0,1,58,20
404,319,0,1,58,20
404,325,0,1,58,20
404,337,0,1,58,20
304,0,0,1,58,20
404,320,0,0,110,20
304,0,0,1,52,20
304,0,0,1,58,20
304,0,0,1,50,20
304,0,0,0,54,20
304,0,0,1,58,20
304,0,0,1,58,20
404,334,0,1,58,20
404,319,0,1,58,20
404,319,0,1,58,20
404,319,0,1,58,20
304,0,0,1,58,20
404,337,0,1,58,20
404,325,0,1,52,20
404,338,0,1,58,20
404,338,0,1,58,20
404,325,0,1,58,20
404,339,0,1,58,20
403,0,1,0,110,20
404,338,0,1,58,20
304,0,0,1,50,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,1,58,20
404,333,0,0,54,20
304,0,0,1,52,20
304,0,0,1,58,20
404,331,0,0,49,20
304,0,0,1,58,20
304,0,0,1,58,20
304,0,0,0,54,20
404,334,0,1,58,20
404,324,0,0,54,20
404,337,0,1,58,20
404,319,0,1,52,20
404,337,0,1,58,20
404,337,0,1,58,20
304,0,0,1,50,20
404,338,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
404,328,0,0,49,21
304,0,0,1,58,21
404,338,0,1,52,21
304,0,0,1,58,21
304,0,0,1,58,21
404,325,0,1,52,21
404,337,0,1,58,21
404,339,0,1,58,21
304,0,0,1,58,21
304,0,0,1,50,21
304,0,0,1,58,21
304,0,0,1,52,21
404,339,0,1,58,21
404,325,0,1,58,21
304,0,0,1,58,21
403,0,1,0,110,21
404,334,0,1,58,21
404,337,0,1,58,21
404,337,0,0,54,21
304,0,0,1,58,21
304,0,0,1,58,21
404,319,0,1,58,21
404,319,0,1,58,21
304,0,0,1,58,21
404,319,0,1,52,21
404,338,0,1,52,21
404,337,0,1,58,21
304,0,0,1,58,21
404,337,0,1,52,21
404,339,0,1,58,21
404,337,0,1,58,21
404,338,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
404,339,0,1,58,21
304,0,0,1,52,21
304,0,0,1,58,21
304,0,0,1,58,21
404,336,0,0,54,21
304,0,0,1,52,21
404,334,0,1,58,21
404,337,0,1,52,21
404,325,0,1,58,21
404,325,0,1,50,21
404,337,0,1,58,21
404,319,0,1,58,21
404,334,0,1,58,21
304,0,0,1,58,21
404,325,0,1,58,21
404,325,0,1,58,21
304,0,0,1,58,21
404,325,0,1,58,21
404,337,0,1,58,21
404,337,0,1,58,21
404,325,0,1,58,21
404,319,0,1,58,21
304,0,0,1,52,21
404,334,0,0,110,21
404,325,0,1,58,21
404,339,0,1,52,21
304,0,0,1,52,21
404,338,0,0,54,21
304,0,0,1,58,21
304,0,0,1,58,21
404,338,0,1,58,21
404,339,0,1,58,21
404,338,0,1,50,21
404,338,0,1,58,21
304,0,0,1,58,21
404,338,0,1,58,21
304,0,0,1,58,21
404,339,0,1,52,21
404,338,0,1,58,21
404,338,0,1,58,21
403,0,1,0,110,21
304,0,0,1,52,21
304,0,0,1,52,21
404,338,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
404,337,0,1,58,21
304,0,0,1,58,21
404,337,0,1,50,21
404,337,0,1,52,21
404,337,0,1,58,21
404,337,0,1,58,21
404,334,0,1,58,21
404,337,0,1,58,21
404,334,0,1,58,21
404,337,0,1,58,21
404,336,0,0,54,21
304,0,0,1,58,21
404,337,0,1,52,21
404,337,0,1,58,21
404,325,0,1,52,21
304,0,0,1,52,21
404,325,0,1,58,21
304,0,0,1,58,21
304,0,0,1,58,21
404,339,0,1,58,21
404,334,0,1,58,21
404,337,0,1,58,21
404,339,0,1,58,21
404,339,0,1,58,21
404,339,0,1,50,21
404,339,0,1,58,21
404,329,0,0,110,21
404,319,0,1,58,21
404,339,0,1,58,21
404,325,0,1,58,21
404,334,0,1,52,21
404,334,0,1,52,21
304,0,0,1,58,21
404,333,0,0,54,21
304,0,0,1,58,22
404,338,0,1,58,22
404,338,0,1,52,22
404,337,0,1,58,22
404,325,0,1,52,22
404,339,0,1,58,22
404,337,0,1,58,22
404,337,0,1,58,22
304,0,0,1,58,22
404,337,0,1,58,22
404,337,0,1,58,22
404,337,0,1,50,22
404,325,0,1,58,22
404,325,0,1,58,22
404,333,0,0,110,22
404,337,0,1,58,22
404,338,0,1,58,22
404,334,0,1,58,22
404,334,0,1,58,22
404,337,0,1,58,22
404,337,0,1,52,22
304,0,0,1,58,22
404,338,0,1,52,22
404,334,0,1,58,22
404,334,0,1,58,22
404,338,0,1,58,22
404,334,0,1,58,22
404,338,0,1,58,22
403,0,1,0,110,22
404,339,0,1,58,22
404,334,0,1,50,22
200,490,0,0,64,22
304,0,0,1,58,22
404,337,0,1,58,22
404,334,0,1,58,22
404,339,0,1,52,22
404,337,0,1,52,22
404,337,0,1,58,22
200,490,0,0,64,22
404,319,0,1,58,22
404,337,0,1,58,22
404,337,0,1,58,22
304,0,0,1,58,22
304,0,0,0,64,22
404,339,0,1,58,22
404,339,0,1,58,22
404,318,0,0,66,22
404,337,0,1,52,22
404,339,0,1,52,22
404,339,0,1,58,22
404,334,0,1,58,22
404,328,0,0,110,22
404,325,0,1,58,22
304,0,0,1,58,22
304,0,0,0,64,22
404,337,0,1,58,22
404,337,0,1,58,22
404,337,0,1,58,22
200,951,0,1,132,22
404,346,0,0,64,22
304,0,0,1,58,22
404,337,0,1,52,22
404,334,0,1,52,22
304,0,0,0,66,22
404,338,0,1,58,22
404,334,0,1,58,22
404,322,0,0,110,22
404,346,0,0,64,22
404,334,0,1,58,22
404,337,0,1,58,22
404,334,0,1,58,22
304,0,0,1,58,22
404,334,0,1,52,22
404,337,0,0,64,22
304,0,0,0,66,22
403,0,1,0,110,22
404,339,0,1,58,22
404,337,0,0,64,22
304,0,0,1,58,22
304,0,0,0,66,22
404,339,0,0,64,22
404,337,0,1,58,22
404,318,0,0,57,22
200,490,0,0,57,22
304,0,0,0,57,22
404,339,0,0,64,22
404,346,0,0,57,22
404,325,0,1,58,22
404,321,0,0,110,22
404,345,0,0,57,22
404,324,0,0,57,22
404,334,0,1,58,22
404,339,0,0,57,22
404,338,0,0,57,22
304,0,0,0,66,22
404,336,0,0,64,22
404,337,0,0,57,22
404,338,0,0,57,22
404,337,0,0,57,22
403,0,1,0,110,22
404,336,0,0,57,22
404,338,0,1,58,22
404,340,0,0,57,22
404,336,0,0,64,22
404,339,0,0,57,22
404,338,0,0,57,22
304,0,0,0,57,22
304,0,0,0,57,22
404,336,0,0,57,22
404,338,0,0,64,22
404,333,0,0,57,22
404,337,0,0,66,22
404,337,0,1,58,22
404,338,0,0,64,22
200,0,1,0,110,22
200,1768,0,1,112,22
404,338,0,0,64,22
404,339,0,1,58,22
404,336,0,0,66,22
200,0,1,0,110,22
404,338,0,0,64,22
200,1768,0,1,112,22
404,340,0,0,64,22
404,337,0,1,58,22
404,334,0,0,110,22
404,340,0,0,64,22
404,337,0,1,66,22
404,336,0,0,64,22
404,334,0,1,58,23
404,336,0,0,64,23
304,0,0,0,64,23
404,338,0,0,66,23
304,0,0,0,64,23
200,0,1,0,110,23
404,333,0,0,64,23
404,329,0,0,110,23
404,333,0,0,64,23
404,336,0,0,66,23
304,0,0,0,55,23
404,318,0,0,66,23
404,333,0,0,110,23
304,0,0,0,55,23
404,333,0,0,66,23
404,336,0,1,66,23
404,319,0,1,58,23
200,0,1,0,110,23
304,0,0,0,66,23
304,0,0,0,55,23
304,0,0,1,58,23
404,328,0,0,110,23
304,0,0,0,55,23
304,0,0,0,66,23
304,0,0,1,58,23
304,0,0,1,58,23
404,324,0,0,55,23
304,0,0,0,40,23
304,0,0,0,66,23
404,332,0,0,40,23
304,0,0,1,58,23
304,0,0,1,64,23
404,337,0,0,55,23
304,0,0,0,40,23
304,0,0,0,66,23
404,325,0,1,58,23
304,0,0,1,64,23
404,336,0,0,55,23
404,334,0,0,40,23
404,338,0,1,58,23
304,0,0,1,64,23
304,0,0,0,40,23
404,338,0,0,55,23
404,337,0,0,66,23
404,337,0,1,58,23
404,341,0,1,64,23
404,336,0,0,55,23
404,336,0,0,66,23
304,0,0,1,50,23
404,339,0,1,58,23
404,338,0,1,64,23
404,333,0,0,55,23
404,338,0,0,66,23
304,0,0,1,50,23
404,337,0,1,58,23
404,338,0,1,64,23
304,0,0,1,50,23
404,334,0,1,58,23
404,340,0,1,64,23
404,336,0,0,66,23
304,0,0,0,54,23
404,318,0,1,66,23
304,0,0,1,50,23
404,324,0,1,50,23
404,337,0,1,64,23
304,0,0,0,54,23
404,333,0,0,66,23
304,0,0,1,66,23
404,337,0,1,64,23
404,337,0,1,50,23
304,0,0,0,54,23
304,0,0,1,66,23
304,0,0,1,66,23
404,336,0,1,50,23
304,0,0,0,54,23
404,319,0,0,54,23
404,340,0,1,66,23
304,0,0,0,64,23
404,338,0,1,50,23
404,332,0,0,54,23
200,951,0,1,132,23
304,0,0,0,64,23
404,337,0,1,66,23
404,336,0,1,50,23
304,0,0,0,64,23
404,331,0,0,54,23
404,339,0,1,66,23
404,342,0,1,64,23
404,338,0,1,66,23
404,333,0,1,50,23
404,340,0,0,64,23
404,336,0,1,66,23
404,333,0,0,54,23
404,339,0,1,64,23
404,337,0,0,64,23
404,341,0,1,66,23
404,339,0,1,64,23
404,331,0,0,54,23
404,337,0,0,64,23
304,0,0,1,64,23
304,0,0,1,64,23
304,0,0,1,49,23
404,338,0,1,66,23
200,85619205,0,0,34,23
404,340,0,1,64,23
404,328,0,0,54,23
304,0,0,1,64,23
304,0,0,1,64,23
304,0,0,1,49,23
404,339,0,0,64,23
404,318,0,0,66,23
404,337,0,1,64,23
304,0,0,1,64,23
304,0,0,1,49,23
304,0,0,1,64,23
404,336,0,0,64,23
404,339,0,1,66,23
304,0,0,1,49,23
404,337,0,1,64,23
404,341,0,1,64,23
404,318,0,0,66,23
404,341,0,1,64,23
404,336,0,0,64,23
404,336,0,1,66,23
304,0,0,0,49,23
304,0,0,0,66,23
304,0,0,0,49,23
404,324,0,1,49,23
304,0,0,0,66,23
404,338,0,1,64,23
404,318,0,1,66,0
404,337,0,1,64,0
404,338,0,1,64,0
404,341,0,0,64,0
404,336,0,1,66,0
304,0,0,0,49,0
304,0,0,0,66,0
404,340,0,1,49,0
304,0,0,0,49,0
404,319,0,0,49,0
404,338,0,0,64,0
304,0,0,0,54,0
404,338,0,1,64,0
304,0,0,0,66,0
404,334,0,1,64,0
404,333,0,1,66,0
404,338,0,1,64,0
304,0,0,1,66,0
404,335,0,0,49,0
304,0,0,0,66,0
404,337,0,1,49,0
304,0,0,0,54,0
404,338,0,0,64,0
404,340,0,1,64,0
404,340,0,1,64,0
404,334,0,1,64,0
404,332,0,0,49,0
304,0,0,1,66,0
200,490,0,0,54,0
404,340,0,0,66,0
404,334,0,0,49,0
304,0,0,0,54,0
404,339,0,0,64,0
404,339,0,1,49,0
404,337,0,1,64,0
404,337,0,1,64,0
304,0,0,1,66,0
404,331,0,0,49,0
304,0,0,0,66,0
404,337,0,0,66,0
304,0,0,0,54,0
404,336,0,0,64,0
404,336,0,1,49,0
404,337,0,1,64,0
404,336,0,0,49,0
404,337,0,1,64,0
404,340,0,1,66,0
404,333,0,0,49,0
404,339,0,0,66,0
404,336,0,0,64,0
404,337,0,0,66,0
404,324,0,0,54,0
404,341,0,1,49,0
304,0,0,0,54,0
404,342,0,1,64,0
404,342,0,1,64,0
404,334,0,0,49,0
404,336,0,0,64,0
404,336,0,0,66,0
404,337,0,1,66,0
404,340,0,0,54,0
404,338,0,1,49,0
404,336,0,0,66,0
404,339,0,1,64,0
404,331,0,0,49,0
404,339,0,1,64,0
404,331,0,0,49,0
404,333,0,0,64,0
404,341,0,0,66,0
404,339,0,1,64,0
404,339,0,1,49,0
404,337,0,0,54,0
404,338,0,0,66,0
404,339,0,1,64,0
404,339,0,1,66,0
404,328,0,0,49,0
404,346,0,0,54,0
404,333,0,0,64,0
200,490,0,0,45,0
304,0,0,0,45,0
404,338,0,0,66,0
404,336,0,1,49,0
404,340,0,1,64,0
404,339,0,0,54,0
404,346,0,0,45,0
404,336,0,0,66,0
404,340,0,1,64,0
404,345,0,0,45,0
404,324,0,0,45,0
404,336,0,1,66,0
404,339,0,0,45,0
404,338,0,0,45,0
404,337,0,0,45,0
404,339,0,0,66,0
404,336,0,1,49,0
404,337,0,1,64,0
404,318,0,0,66,0
404,338,0,0,45,0
404,336,0,0,54,0
404,337,0,1,64,0
404,337,0,0,45,0
404,333,0,0,66,0
404,336,0,0,45,0
404,340,0,0,45,0
404,339,0,0,45,0
404,338,0,0,45,0
304,0,0,0,45,0
404,341,0,1,66,0
404,336,0,0,66,0
404,333,0,1,49,0
404,324,0,0,54,0
404,345,0,0,54,0
404,337,0,1,64,1
304,0,0,0,45,1
404,341,0,0,54,1
404,337,0,1,64,1
304,0,0,0,66,1
404,336,0,0,45,1
404,333,0,0,45,1
404,336,0,0,66,1
404,337,0,1,64,1
404,338,0,1,66,1
404,337,0,1,64,1
404,338,0,0,54,1
404,318,0,1,66,1
304,0,0,1,66,1
304,0,0,1,66,1
304,0,0,1,66,1
304,0,0,0,66,1
404,340,0,1,66,1
404,334,0,1,64,1
404,333,0,0,66,1
404,337,0,1,66,1
404,334,0,1,64,1
404,339,0,0,54,1
404,339,0,1,66,1
404,339,0,1,66,1
404,338,0,0,54,1
404,336,0,1,66,1
404,339,0,0,54,1
404,341,0,1,66,1
404,338,0,1,66,1
404,339,0,1,66,1
404,334,0,1,64,1
404,336,0,1,66,1
304,0,0,0,66,1
404,334,0,1,64,1
404,336,0,1,66,1
304,0,0,1,64,1
404,336,0,0,54,1
404,333,0,1,66,1
404,336,0,1,66,1
404,336,0,0,54,1
304,0,0,0,66,1
404,336,0,1,66,1
404,337,0,0,54,1
404,340,0,0,54,1
404,338,0,0,54,1
304,0,0,1,64,1
404,333,0,0,54,1
404,337,0,0,66,1
404,333,0,1,66,1
304,0,0,1,64,1
404,336,0,0,66,1
404,339,0,0,54,1
404,337,0,0,54,1
404,338,0,0,66,1
404,337,0,1,64,1
404,336,0,0,54,1
404,336,0,0,66,1
404,336,0,1,64,1
404,333,0,0,66,1
404,339,0,0,54,1
404,340,0,0,54,1
404,338,0,1,64,1
304,0,0,0,50,1
404,341,0,0,54,1
404,336,0,1,64,1
304,0,0,0,50,1
404,333,0,1,64,1
304,0,0,0,50,1
304,0,0,0,54,1
304,0,0,0,55,1
404,338,0,0,54,1
200,490,0,0,59,1
304,0,0,0,59,1
404,346,0,0,59,1
404,345,0,0,59,1
304,0,0,0,55,1
404,324,0,0,59,1
404,324,0,0,50,1
304,0,0,0,50,1
304,0,0,0,55,1
404,318,0,0,66,1
304,0,0,0,54,1
200,81860793,0,0,11,1
404,337,0,0,50,1
404,339,0,0,59,1
304,0,0,0,55,1
200,490,0,0,54,1
304,0,0,0,54,1
404,338,0,0,59,1
404,337,0,0,59,1
304,0,0,0,66,1
404,338,0,0,59,1
404,337,0,0,59,1
404,346,0,0,54,1
404,336,0,0,59,1
304,0,0,0,59,1
404,345,0,0,54,1
304,0,0,0,59,1
404,324,0,0,55,1
404,324,0,0,54,1
404,336,0,1,66,1
404,336,0,0,59,1
404,339,0,0,54,1
304,0,0,0,66,1
404,333,0,0,59,1
404,338,0,0,54,1
404,336,0,0,50,1
404,337,0,0,54,1
404,338,0,0,54,1
404,337,0,0,54,1
404,339,0,0,54,1
404,336,0,0,54,1
404,336,0,0,54,1
404,340,0,0,55,1
304,0,0,0,66,1
404,340,0,0,54,1
404,339,0,0,54,1
404,338,0,0,54,1
304,0,0,0,54,1
404,338,0,0,50,1
304,0,0,0,54,1
404,336,0,0,54,1
404,337,0,0,55,1
404,333,0,0,54,1
304,0,0,0,66,2
404,339,0,0,55,2
404,337,0,0,66,2
404,336,0,0,50,2
404,336,0,0,54,2
404,336,0,0,55,2
404,340,0,0,66,2
404,333,0,0,50,2
404,341,0,0,55,2
404,336,0,0,66,2
404,333,0,0,54,2
404,339,0,0,66,2
404,338,0,0,55,2
404,338,0,0,66,2
404,339,0,0,55,2
404,341,0,0,66,2
404,336,0,0,55,2
403,0,1,1,110,2
200,1768,0,1,120,2
404,336,0,0,66,2
404,336,0,0,55,2
403,0,1,1,110,2
404,339,0,0,66,2
404,333,0,0,55,2
404,318,0,0,66,2
304,0,0,0,66,2
304,0,0,0,66,2
304,0,0,0,66,2
404,337,0,0,66,2
404,336,0,0,66,2
404,338,0,0,66,2
404,336,0,0,66,2
404,333,0,0,66,2
404,333,0,0,66,2
404,318,0,0,66,2
304,0,0,0,66,2
304,0,0,0,66,2
304,0,0,0,66,2
404,337,0,0,66,2
404,336,0,0,66,2
404,336,0,0,66,2
404,338,0,0,66,2
404,336,0,0,66,2
404,333,0,0,66,2
200,2592,0,0,132,2
200,2576,0,1,132,2
200,490,0,0,63,2
304,0,0,0,63,2
404,346,0,0,63,2
404,345,0,0,63,2
404,337,0,0,63,2
404,318,0,0,66,2
304,0,0,0,66,2
304,0,0,0,66,2
404,339,0,0,63,2
304,0,0,0,66,2
404,338,0,0,63,2
404,337,0,0,66,2
404,336,0,0,66,2
404,338,0,0,66,2
404,336,0,0,66,2
200,2592,0,0,132,2
404,333,0,0,66,2
404,336,0,0,63,2
200,490,0,0,63,2
304,0,0,0,54,2
200,2573,0,0,132,2
304,0,0,0,54,2
404,338,0,0,63,2
304,0,0,0,63,2
304,0,0,0,54,2
304,0,0,0,54,2
404,337,0,0,63,2
404,346,0,0,63,2
304,0,0,0,54,2
304,0,0,0,54,2
404,324,0,0,54,2
404,338,0,0,63,2
200,2592,0,0,132,2
304,0,0,0,54,2
404,345,0,0,63,2
404,340,0,0,54,2
304,0,0,0,54,2
404,340,0,0,63,2
404,337,0,0,63,2
404,319,0,0,54,2
304,0,0,0,64,2
404,337,0,0,54,2
304,0,0,0,64,2
404,339,0,0,54,2
404,339,0,0,63,2
404,332,0,0,54,2
404,339,0,0,63,2
404,336,0,0,54,2
404,331,0,0,54,2
404,336,0,0,63,2
404,338,0,0,63,2
404,341,0,0,54,2
404,333,0,0,54,2
304,0,0,0,63,2
404,332,0,0,64,2
404,336,0,0,63,2
404,338,0,0,54,2
404,331,0,0,54,2
206,1,0,0,74,2
206,1,0,0,74,2
404,331,0,0,64,2
304,0,0,0,63,2
404,339,0,0,54,2
404,338,0,0,63,2
404,328,0,0,54,2
404,336,0,0,54,3
404,333,0,0,63,3
404,337,0,0,63,3
404,336,0,0,54,3
404,333,0,0,54,3
404,338,0,0,63,3
404,340,0,0,63,3
404,339,0,0,63,3
404,336,0,0,63,3
